State,Date,Pop_density,Case,Death,Cum_case,Cum_death,Order_stay,Order_mask,Unemp_num
Alaska,2020/3/22,1.240417664,1,0,22,0,No,No,10892
Alaska,2020/3/23,1.240417664,14,0,36,0,No,No,10892
Alaska,2020/3/24,1.240417664,6,0,42,0,No,No,10892
Alaska,2020/3/25,1.240417664,17,0,59,0,No,No,80984
Alaska,2020/3/26,1.240417664,10,0,69,0,No,No,80984
Alaska,2020/3/27,1.240417664,16,1,85,1,No,No,80984
Alaska,2020/3/28,1.240417664,17,0,102,1,Yes,No,80984
Alaska,2020/3/29,1.240417664,12,1,114,2,Yes,No,80984
Alaska,2020/3/30,1.240417664,6,0,120,2,Yes,No,80984
Alaska,2020/3/31,1.240417664,13,0,133,2,Yes,No,80984
Alaska,2020/4/1,1.240417664,10,0,143,2,Yes,No,106739
Alaska,2020/4/2,1.240417664,3,0,146,2,Yes,No,106739
Alaska,2020/4/3,1.240417664,10,0,156,2,Yes,No,106739
Alaska,2020/4/4,1.240417664,13,1,169,3,Yes,No,106739
Alaska,2020/4/5,1.240417664,14,1,183,4,Yes,No,106739
Alaska,2020/4/6,1.240417664,6,0,189,4,Yes,No,106739
Alaska,2020/4/7,1.240417664,22,0,211,4,Yes,No,106739
Alaska,2020/4/8,1.240417664,13,1,224,5,Yes,No,77515
Alaska,2020/4/9,1.240417664,9,0,233,5,Yes,No,77515
Alaska,2020/4/10,1.240417664,11,0,244,5,Yes,No,77515
Alaska,2020/4/11,1.240417664,11,1,255,6,Yes,No,77515
Alaska,2020/4/12,1.240417664,15,0,270,6,Yes,No,77515
Alaska,2020/4/13,1.240417664,5,0,275,6,Yes,No,77515
Alaska,2020/4/14,1.240417664,8,1,283,7,Yes,No,77515
Alaska,2020/4/15,1.240417664,8,0,291,7,Yes,No,66432
Alaska,2020/4/16,1.240417664,7,0,298,7,Yes,No,66432
Alaska,2020/4/17,1.240417664,9,0,307,7,Yes,No,66432
Alaska,2020/4/18,1.240417664,5,0,312,7,Yes,No,66432
Alaska,2020/4/19,1.240417664,5,0,317,7,Yes,No,66432
Alaska,2020/4/20,1.240417664,2,0,319,7,Yes,No,66432
Alaska,2020/4/21,1.240417664,8,0,327,7,Yes,No,66432
Alaska,2020/4/22,1.240417664,6,0,333,7,Yes,No,74966
Alaska,2020/4/23,1.240417664,2,0,335,7,Yes,No,74966
Alaska,2020/4/24,1.240417664,2,0,337,7,Yes,No,74966
Alaska,2020/4/25,1.240417664,0,0,337,7,Yes,No,74966
Alaska,2020/4/26,1.240417664,2,0,339,7,Yes,No,74966
Alaska,2020/4/27,1.240417664,4,0,343,7,Yes,No,74966
Alaska,2020/4/28,1.240417664,6,0,349,7,No,No,74966
Alaska,2020/4/29,1.240417664,4,0,353,7,No,No,28985
Alaska,2020/4/30,1.240417664,0,0,353,7,No,No,28985
Alaska,2020/5/1,1.240417664,9,0,362,7,No,No,28985
Alaska,2020/5/2,1.240417664,1,0,363,7,No,No,28985
Alaska,2020/5/3,1.240417664,3,0,366,7,No,No,28985
Alaska,2020/5/4,1.240417664,2,0,368,7,No,No,28985
Alaska,2020/5/5,1.240417664,1,0,369,7,No,No,28985
Alaska,2020/5/6,1.240417664,1,1,370,8,No,No,26666
Alaska,2020/5/7,1.240417664,3,0,373,8,No,No,26666
Alaska,2020/5/8,1.240417664,3,0,376,8,No,No,26666
Alaska,2020/5/9,1.240417664,1,0,377,8,No,No,26666
Alaska,2020/5/10,1.240417664,1,0,378,8,No,No,26666
Alaska,2020/5/11,1.240417664,2,0,380,8,No,No,26666
Alaska,2020/5/12,1.240417664,3,0,383,8,No,No,26666
Alaska,2020/5/13,1.240417664,0,0,383,8,No,No,25150
Alaska,2020/5/14,1.240417664,4,0,387,8,No,No,25150
Alaska,2020/5/15,1.240417664,1,0,388,8,No,No,25150
Alaska,2020/5/16,1.240417664,4,0,392,8,No,No,25150
Alaska,2020/5/17,1.240417664,4,0,396,8,No,No,25150
Alaska,2020/5/18,1.240417664,3,0,399,8,No,No,25150
Alaska,2020/5/19,1.240417664,0,0,399,8,No,No,25150
Alaska,2020/5/20,1.240417664,3,0,402,8,No,No,27919
Alaska,2020/5/21,1.240417664,0,0,402,8,No,No,27919
Alaska,2020/5/22,1.240417664,2,0,404,8,No,No,27919
Alaska,2020/5/23,1.240417664,5,0,409,8,No,No,27919
Alaska,2020/5/24,1.240417664,0,0,409,8,No,No,27919
Alaska,2020/5/25,1.240417664,3,0,412,8,No,No,27919
Alaska,2020/5/26,1.240417664,4,0,416,8,No,No,27919
Alaska,2020/5/27,1.240417664,1,0,417,8,No,No,21335
Alaska,2020/5/28,1.240417664,13,0,430,8,No,No,21335
Alaska,2020/5/29,1.240417664,6,0,436,8,No,No,21335
Alaska,2020/5/30,1.240417664,5,0,441,8,No,No,21335
Alaska,2020/5/31,1.240417664,28,0,469,8,No,No,21335
Alaska,2020/6/1,1.240417664,7,0,476,8,No,No,21335
Alaska,2020/6/2,1.240417664,21,0,497,8,No,No,21335
Alaska,2020/6/3,1.240417664,19,0,516,8,No,No,19949
Alaska,2020/6/4,1.240417664,26,0,542,8,No,No,19949
Alaska,2020/6/5,1.240417664,23,0,565,8,No,No,19949
Alaska,2020/6/6,1.240417664,14,0,579,8,No,No,19949
Alaska,2020/6/7,1.240417664,9,0,588,8,No,No,19949
Alaska,2020/6/8,1.240417664,19,0,607,8,No,No,19949
Alaska,2020/6/9,1.240417664,13,1,620,9,No,No,19949
Alaska,2020/6/10,1.240417664,22,0,642,9,No,No,18367
Alaska,2020/6/11,1.240417664,24,0,666,9,No,No,18367
Alaska,2020/6/12,1.240417664,22,1,688,10,No,No,18367
Alaska,2020/6/13,1.240417664,34,0,722,10,No,No,18367
Alaska,2020/6/14,1.240417664,12,0,734,10,No,No,18367
Alaska,2020/6/15,1.240417664,4,0,738,10,No,No,18367
Alaska,2020/6/16,1.240417664,13,0,751,10,No,No,18367
Alaska,2020/6/17,1.240417664,25,0,776,10,No,No,18671
Alaska,2020/6/18,1.240417664,19,0,795,10,No,No,18671
Alaska,2020/6/19,1.240417664,26,0,821,10,No,No,18671
Alaska,2020/6/20,1.240417664,24,0,845,10,No,No,18671
Alaska,2020/6/21,1.240417664,14,0,859,10,No,No,18671
Alaska,2020/6/22,1.240417664,10,0,869,10,No,No,18671
Alaska,2020/6/23,1.240417664,36,0,905,10,No,No,18671
Alaska,2020/6/24,1.240417664,21,0,926,10,No,No,18338
Alaska,2020/6/25,1.240417664,45,0,971,10,No,No,18338
Alaska,2020/6/26,1.240417664,30,2,1001,12,No,No,18338
Alaska,2020/6/27,1.240417664,26,0,1027,12,No,No,18338
Alaska,2020/6/28,1.240417664,33,0,1060,12,No,No,18338
Alaska,2020/6/29,1.240417664,25,0,1085,12,No,No,18338
Alaska,2020/6/30,1.240417664,47,0,1132,12,No,No,18338
Alaska,2020/7/1,1.240417664,42,0,1174,12,No,No,19056
Alaska,2020/7/2,1.240417664,50,0,1224,12,No,No,19056
Alaska,2020/7/3,1.240417664,60,1,1284,13,No,No,19056
Alaska,2020/7/4,1.240417664,55,1,1339,14,No,No,19056
Alaska,2020/7/5,1.240417664,32,0,1371,14,No,No,19056
Alaska,2020/7/6,1.240417664,30,0,1401,14,No,No,19056
Alaska,2020/7/7,1.240417664,22,1,1423,15,No,No,19056
Alaska,2020/7/8,1.240417664,49,0,1472,15,No,No,20563
Alaska,2020/7/9,1.240417664,49,0,1521,15,No,No,20563
Alaska,2020/7/10,1.240417664,58,0,1579,15,No,No,20563
Alaska,2020/7/11,1.240417664,77,0,1656,15,No,No,20563
Alaska,2020/7/12,1.240417664,116,0,1772,15,No,No,20563
Alaska,2020/7/13,1.240417664,71,0,1843,15,No,No,20563
Alaska,2020/7/14,1.240417664,54,0,1897,15,No,No,20563
Alaska,2020/7/15,1.240417664,61,0,1958,15,No,No,23676
Alaska,2020/7/16,1.240417664,76,0,2034,15,No,No,23676
Alaska,2020/7/17,1.240417664,49,0,2083,15,No,No,23676
Alaska,2020/7/18,1.240417664,74,1,2157,16,No,No,23676
Alaska,2020/7/19,1.240417664,118,0,2275,16,No,No,23676
Alaska,2020/7/20,1.240417664,137,0,2412,16,No,No,23676
Alaska,2020/7/21,1.240417664,111,0,2523,16,No,No,23676
Alaska,2020/7/22,1.240417664,94,1,2617,17,No,No,17437
Alaska,2020/7/23,1.240417664,65,0,2682,17,No,No,17437
Alaska,2020/7/24,1.240417664,64,0,2746,17,No,No,17437
Alaska,2020/7/25,1.240417664,120,1,2866,18,No,No,17437
Alaska,2020/7/26,1.240417664,234,0,3100,18,No,No,17437
Alaska,2020/7/27,1.240417664,104,1,3204,19,No,No,17437
Alaska,2020/7/28,1.240417664,144,1,3348,20,No,No,17437
Alaska,2020/7/29,1.240417664,92,0,3440,20,No,No,11690
Alaska,2020/7/30,1.240417664,117,1,3557,21,No,No,11690
Alaska,2020/7/31,1.240417664,118,0,3675,21,No,No,11690
Alaska,2020/8/1,1.240417664,150,1,3825,22,No,No,11690
Alaska,2020/8/2,1.240417664,157,0,3982,22,No,No,11690
Alaska,2020/8/3,1.240417664,80,1,4062,23,No,No,11690
Alaska,2020/8/4,1.240417664,61,0,4123,23,No,No,11690
Alaska,2020/8/5,1.240417664,58,0,4181,23,No,No,9467
Alaska,2020/8/6,1.240417664,40,0,4221,23,No,No,9467
Alaska,2020/8/7,1.240417664,65,0,4286,23,No,No,9467
Alaska,2020/8/8,1.240417664,85,1,4371,24,No,No,9467
Alaska,2020/8/9,1.240417664,100,0,4471,24,No,No,9467
Alaska,2020/8/10,1.240417664,66,0,4537,24,No,No,9467
Alaska,2020/8/11,1.240417664,50,0,4587,24,No,No,9467
Alaska,2020/8/12,1.240417664,66,1,4653,25,No,No,11047
Alaska,2020/8/13,1.240417664,95,0,4748,25,No,No,11047
Alaska,2020/8/14,1.240417664,119,0,4867,25,No,No,11047
Alaska,2020/8/15,1.240417664,85,1,4952,26,No,No,11047
Alaska,2020/8/16,1.240417664,106,0,5058,26,No,No,11047
Alaska,2020/8/17,1.240417664,50,0,5108,26,No,No,11047
Alaska,2020/8/18,1.240417664,67,1,5175,27,No,No,11047
Alaska,2020/8/19,1.240417664,70,0,5245,27,No,No,8676
Alaska,2020/8/20,1.240417664,85,0,5330,27,No,No,8676
Alaska,2020/8/21,1.240417664,71,1,5401,28,No,No,8676
Alaska,2020/8/22,1.240417664,91,1,5492,29,No,No,8676
Alaska,2020/8/23,1.240417664,64,1,5556,30,No,No,8676
Alaska,2020/8/24,1.240417664,70,0,5626,30,No,No,8676
Alaska,2020/8/25,1.240417664,-5,3,5621,33,No,No,8676
Alaska,2020/8/26,1.240417664,50,1,5671,34,No,No,8511
Alaska,2020/8/27,1.240417664,81,0,5752,34,No,No,8511
Alaska,2020/8/28,1.240417664,122,0,5874,34,No,No,8511
Alaska,2020/8/29,1.240417664,111,0,5985,34,No,No,8511
Alaska,2020/8/30,1.240417664,51,0,6036,34,No,No,8511
Alaska,2020/8/31,1.240417664,39,0,6075,34,No,No,8511
Alaska,2020/9/1,1.240417664,34,2,6109,36,No,No,8511
Alaska,2020/9/2,1.240417664,72,0,6181,36,No,No,8901
Alaska,2020/9/3,1.240417664,106,1,6287,37,No,No,8901
Alaska,2020/9/4,1.240417664,129,0,6416,37,No,No,8901
Alaska,2020/9/5,1.240417664,98,2,6514,39,No,No,8901
Alaska,2020/9/6,1.240417664,89,0,6603,39,No,No,8901
Alaska,2020/9/7,1.240417664,34,0,6637,39,No,No,8901
Alaska,2020/9/8,1.240417664,33,0,6670,39,No,No,8901
Alaska,2020/9/9,1.240417664,65,0,6735,39,No,No,8848
Alaska,2020/9/10,1.240417664,125,0,6860,39,No,No,8848
Alaska,2020/9/11,1.240417664,108,1,6968,40,No,No,8848
Alaska,2020/9/12,1.240417664,106,1,7074,41,No,No,8848
Alaska,2020/9/13,1.240417664,62,0,7136,41,No,No,8848
Alaska,2020/9/14,1.240417664,77,0,7213,41,No,No,8848
Alaska,2020/9/15,1.240417664,43,0,7256,41,No,No,8848
Alaska,2020/9/16,1.240417664,52,0,7308,41,No,No,8679
Alaska,2020/9/17,1.240417664,105,0,7413,41,No,No,8679
Alaska,2020/9/18,1.240417664,115,1,7528,42,No,No,8679
Alaska,2020/9/19,1.240417664,85,0,7613,42,No,No,8679
Alaska,2020/9/20,1.240417664,91,0,7704,42,No,No,8679
Alaska,2020/9/21,1.240417664,71,0,7775,42,No,No,8679
Alaska,2020/9/22,1.240417664,46,0,7821,42,No,No,8679
Alaska,2020/9/23,1.240417664,54,0,7875,42,No,No,8805
Alaska,2020/9/24,1.240417664,140,1,8015,43,No,No,8805
Alaska,2020/9/25,1.240417664,118,5,8133,48,No,No,8805
Alaska,2020/9/26,1.240417664,111,0,8244,48,No,No,8805
Alaska,2020/9/27,1.240417664,115,4,8359,52,No,No,8805
Alaska,2020/9/28,1.240417664,118,0,8477,52,No,No,8805
Alaska,2020/9/29,1.240417664,125,0,8602,52,No,No,8805
Alaska,2020/9/30,1.240417664,105,0,8707,52,No,No,7732
Alaska,2020/10/1,1.240417664,131,1,8838,53,No,No,7732
Alaska,2020/10/2,1.240417664,126,0,8964,53,No,No,7732
Alaska,2020/10/3,1.240417664,147,1,9111,54,No,No,7732
Alaska,2020/10/4,1.240417664,189,0,9300,54,No,No,7732
Alaska,2020/10/5,1.240417664,211,0,9511,54,No,No,7732
Alaska,2020/10/6,1.240417664,145,0,9656,54,No,No,7732
Alaska,2020/10/7,1.240417664,128,1,9784,55,No,No,8581
Alaska,2020/10/8,1.240417664,135,1,9919,56,No,No,8581
Alaska,2020/10/9,1.240417664,180,0,10099,56,No,No,8581
Alaska,2020/10/10,1.240417664,251,0,10350,56,No,No,8581
Alaska,2020/10/11,1.240417664,258,0,10608,56,No,No,8581
Alaska,2020/10/12,1.240417664,197,0,10805,56,No,No,8581
Alaska,2020/10/13,1.240417664,155,0,10960,56,No,No,8581
Alaska,2020/10/14,1.240417664,143,4,11103,60,No,No,7964
Alaska,2020/10/15,1.240417664,165,1,11268,61,No,No,7964
Alaska,2020/10/16,1.240417664,228,1,11496,62,No,No,7964
Alaska,2020/10/17,1.240417664,214,1,11710,63,No,No,7964
Alaska,2020/10/18,1.240417664,224,0,11934,63,No,No,7964
Alaska,2020/10/19,1.240417664,204,0,12138,63,No,No,7964
Alaska,2020/10/20,1.240417664,211,0,12349,63,No,No,7964
Alaska,2020/10/21,1.240417664,210,1,12559,64,No,No,7126
Alaska,2020/10/22,1.240417664,231,0,12790,64,No,No,7126
Alaska,2020/10/23,1.240417664,277,0,13067,64,No,No,7126
Alaska,2020/10/24,1.240417664,372,0,13439,64,No,No,7126
Alaska,2020/10/25,1.240417664,529,0,13968,64,No,No,7126
Alaska,2020/10/26,1.240417664,348,0,14316,64,No,No,7126
Alaska,2020/10/27,1.240417664,383,2,14699,66,No,No,7126
Alaska,2020/10/28,1.240417664,354,1,15053,67,No,No,7060
Alaska,2020/10/29,1.240417664,364,5,15417,72,No,No,7060
Alaska,2020/10/30,1.240417664,386,4,15803,76,No,No,7060
Alaska,2020/10/31,1.240417664,444,1,16247,77,No,No,7060
Alaska,2020/11/1,1.240417664,350,1,16597,78,No,No,7060
Alaska,2020/11/2,1.240417664,351,1,16948,79,No,No,7060
Alaska,2020/11/3,1.240417664,391,0,17339,79,No,No,7060
Alaska,2020/11/4,1.240417664,411,0,17750,79,No,No,8764
Alaska,2020/11/5,1.240417664,314,0,18064,79,No,No,8764
Alaska,2020/11/6,1.240417664,525,0,18589,79,No,No,8764
Alaska,2020/11/7,1.240417664,605,0,19194,79,No,No,8764
Alaska,2020/11/8,1.240417664,518,0,19712,79,No,No,8764
Alaska,2020/11/9,1.240417664,473,0,20185,79,No,No,8764
Alaska,2020/11/10,1.240417664,530,8,20715,87,No,No,8764
Alaska,2020/11/11,1.240417664,496,3,21211,90,No,No,9262
Alaska,2020/11/12,1.240417664,478,0,21689,90,No,No,9262
Alaska,2020/11/13,1.240417664,593,1,22282,91,No,No,9262
Alaska,2020/11/14,1.240417664,747,1,23029,92,No,No,9262
Alaska,2020/11/15,1.240417664,659,0,23688,92,No,No,9262
Alaska,2020/11/16,1.240417664,580,0,24268,92,No,Yes,9262
Alaska,2020/11/17,1.240417664,641,2,24909,94,No,Yes,9262
Alaska,2020/11/18,1.240417664,545,0,25454,94,No,Yes,11813
Alaska,2020/11/19,1.240417664,492,1,25946,95,No,Yes,11813
Alaska,2020/11/20,1.240417664,457,0,26403,95,No,Yes,11813
Alaska,2020/11/21,1.240417664,676,0,27079,95,No,Yes,11813
Alaska,2020/11/22,1.240417664,550,2,27629,97,No,Yes,11813
Alaska,2020/11/23,1.240417664,499,0,28128,97,No,Yes,11813
Alaska,2020/11/24,1.240417664,580,13,28708,110,No,Yes,11813
Alaska,2020/11/25,1.240417664,678,0,29386,110,No,Yes,7061
Alaska,2020/11/26,1.240417664,554,3,29940,113,No,Yes,7061
Alaska,2020/11/27,1.240417664,672,0,30612,113,No,Yes,7061
Alaska,2020/11/28,1.240417664,667,2,31279,115,No,Yes,7061
Alaska,2020/11/29,1.240417664,617,0,31896,115,No,Yes,7061
Alaska,2020/11/30,1.240417664,511,0,32407,115,No,Yes,7061
Alaska,2020/12/1,1.240417664,504,1,32911,116,No,Yes,7061
Alaska,2020/12/2,1.240417664,703,0,33614,116,No,Yes,7656
Alaska,2020/12/3,1.240417664,763,8,34377,124,No,Yes,7656
Alaska,2020/12/4,1.240417664,761,11,35138,135,No,Yes,7656
Alaska,2020/12/5,1.240417664,945,1,36083,136,No,Yes,7656
Alaska,2020/12/6,1.240417664,764,0,36847,136,No,Yes,7656
Alaska,2020/12/7,1.240417664,503,3,37350,139,No,Yes,7656
Alaska,2020/12/8,1.240417664,573,0,37923,139,No,Yes,7656
Alaska,2020/12/9,1.240417664,587,4,38510,143,No,Yes,7568
Alaska,2020/12/10,1.240417664,636,5,39146,148,No,Yes,7568
Alaska,2020/12/11,1.240417664,627,3,39773,151,No,Yes,7568
Alaska,2020/12/12,1.240417664,520,18,40293,169,No,Yes,7568
Alaska,2020/12/13,1.240417664,641,0,40934,169,No,Yes,7568
Alaska,2020/12/14,1.240417664,429,0,41363,169,No,Yes,7568
Alaska,2020/12/15,1.240417664,282,3,41645,172,No,Yes,7568
Alaska,2020/12/16,1.240417664,611,2,42256,174,No,Yes,7543
Alaska,2020/12/17,1.240417664,383,2,42639,176,No,Yes,7543
Alaska,2020/12/18,1.240417664,493,0,43132,176,No,Yes,7543
Alaska,2020/12/19,1.240417664,336,1,43468,177,No,Yes,7543
Alaska,2020/12/20,1.240417664,181,-1,43649,176,No,Yes,7543
Alaska,2020/12/21,1.240417664,152,0,43801,176,No,Yes,7543
Alaska,2020/12/22,1.240417664,440,10,44241,186,No,Yes,7543
Alaska,2020/12/23,1.240417664,361,3,44602,189,No,Yes,5506
Alaska,2020/12/24,1.240417664,274,2,44876,191,No,Yes,5506
Alaska,2020/12/25,1.240417664,0,0,44876,191,No,Yes,5506
Alaska,2020/12/26,1.240417664,371,1,45247,192,No,Yes,5506
Alaska,2020/12/27,1.240417664,300,0,45547,192,No,Yes,5506
Alaska,2020/12/28,1.240417664,127,0,45674,192,No,Yes,5506
Alaska,2020/12/29,1.240417664,182,1,45856,193,No,Yes,5506
Alaska,2020/12/30,1.240417664,385,2,46241,195,No,Yes,10986
Alaska,2020/12/31,1.240417664,499,3,46740,198,No,Yes,10986
Alaska,2021/1/1,1.240417664,0,0,46740,198,No,Yes,10986
Alaska,2021/1/2,1.240417664,809,9,47549,207,No,Yes,10986
Alaska,2021/1/3,1.240417664,297,0,47846,207,No,Yes,10986
Alaska,2021/1/4,1.240417664,264,2,48110,209,No,Yes,10986
Alaska,2021/1/5,1.240417664,192,0,48302,209,No,Yes,10986
Alaska,2021/1/6,1.240417664,334,2,48636,211,No,Yes,14084
Alaska,2021/1/7,1.240417664,325,3,48961,214,No,Yes,14084
Alaska,2021/1/8,1.240417664,405,0,49366,214,No,Yes,14084
Alaska,2021/1/9,1.240417664,315,1,49681,215,No,Yes,14084
Alaska,2021/1/10,1.240417664,254,0,49935,215,No,Yes,14084
Alaska,2021/1/11,1.240417664,176,0,50111,215,No,Yes,14084
Alaska,2021/1/12,1.240417664,132,1,50243,216,No,Yes,14084
Alaska,2021/1/13,1.240417664,283,1,50526,217,No,Yes,11980
Alaska,2021/1/14,1.240417664,335,2,50861,219,No,Yes,11980
Alaska,2021/1/15,1.240417664,302,1,51163,220,No,Yes,11980
Alaska,2021/1/16,1.240417664,184,0,51347,220,No,Yes,11980
Alaska,2021/1/17,1.240417664,283,0,51630,220,No,Yes,11980
Alaska,2021/1/18,1.240417664,155,0,51785,220,No,Yes,11980
Alaska,2021/1/19,1.240417664,129,1,51914,221,No,Yes,11980
Alaska,2021/1/20,1.240417664,167,23,52081,244,No,Yes,11615
Alaska,2021/1/21,1.240417664,201,1,52282,245,No,Yes,11615
Alaska,2021/1/22,1.240417664,290,0,52572,245,No,Yes,11615
Alaska,2021/1/23,1.240417664,248,5,52820,250,No,Yes,11615
Alaska,2021/1/24,1.240417664,162,0,52982,250,No,Yes,11615
Alaska,2021/1/25,1.240417664,79,0,53061,250,No,Yes,11615
Alaska,2021/1/26,1.240417664,82,1,53143,251,No,Yes,11615
Alaska,2021/1/27,1.240417664,179,1,53322,252,No,Yes,12664
Alaska,2021/1/28,1.240417664,202,1,53524,253,No,Yes,12664
Alaska,2021/1/29,1.240417664,181,0,53705,253,No,Yes,12664
Alaska,2021/1/30,1.240417664,146,0,53851,253,No,Yes,12664
Alaska,2021/1/31,1.240417664,134,0,53985,253,No,Yes,12664
Alaska,2021/2/1,1.240417664,106,0,54091,253,No,Yes,12664
Alaska,2021/2/2,1.240417664,132,16,54223,269,No,Yes,12664
Alaska,2021/2/3,1.240417664,224,0,54447,269,No,Yes,13464
Alaska,2021/2/4,1.240417664,184,0,54631,269,No,Yes,13464
Alaska,2021/2/5,1.240417664,249,0,54880,269,No,Yes,13464
Alaska,2021/2/6,1.240417664,0,0,54880,269,No,Yes,13464
Alaska,2021/2/7,1.240417664,0,0,54880,269,No,Yes,13464
Alaska,2021/2/8,1.240417664,494,0,55374,269,No,Yes,13464
Alaska,2021/2/9,1.240417664,126,0,55500,269,No,Yes,13464
Alaska,2021/2/10,1.240417664,201,0,55701,269,No,Yes,12087
Alaska,2021/2/11,1.240417664,149,0,55850,269,No,Yes,12087
Alaska,2021/2/12,1.240417664,158,2,56008,271,No,Yes,12087
Alaska,2021/2/13,1.240417664,0,0,56008,271,No,Yes,12087
Alaska,2021/2/14,1.240417664,0,0,56008,271,No,Yes,12087
Alaska,2021/2/15,1.240417664,0,0,56008,271,No,Yes,12087
Alaska,2021/2/16,1.240417664,496,5,56504,276,No,Yes,12087
Alaska,2021/2/17,1.240417664,55,1,56559,277,No,Yes,11395
Alaska,2021/2/18,1.240417664,209,0,56768,277,No,Yes,11395
Alaska,2021/2/19,1.240417664,211,1,56979,278,No,Yes,11395
Alaska,2021/2/20,1.240417664,0,0,56979,278,No,Yes,11395
Alaska,2021/2/21,1.240417664,0,0,56979,278,No,Yes,11395
Alaska,2021/2/22,1.240417664,337,1,57316,279,No,Yes,11395
Alaska,2021/2/23,1.240417664,55,0,57371,279,No,Yes,11395
Alaska,2021/2/24,1.240417664,179,0,57550,279,No,Yes,11395
Alaska,2021/2/25,1.240417664,185,0,57735,279,No,Yes,11395
Alaska,2021/2/26,1.240417664,111,0,57846,279,No,Yes,11395
Alaska,2021/2/27,1.240417664,0,0,57846,279,No,Yes,11395
Alaska,2021/2/28,1.240417664,0,0,57846,279,No,Yes,11395
Alaska,2021/3/1,1.240417664,383,10,58229,289,No,Yes,11395
Alaska,2021/3/2,1.240417664,154,1,58383,290,No,Yes,11395
Alaska,2021/3/3,1.240417664,191,1,58574,291,No,Yes,11395
Alaska,2021/3/4,1.240417664,148,0,58722,291,No,Yes,11395
Arizona,2020/3/1,63.89940215,1,0,1,0,No,No,1575
Arizona,2020/3/2,63.89940215,0,0,1,0,No,No,1575
Arizona,2020/3/3,63.89940215,1,0,2,0,No,No,1575
Arizona,2020/3/4,63.89940215,0,0,2,0,No,No,1663
Arizona,2020/3/5,63.89940215,0,0,2,0,No,No,1663
Arizona,2020/3/6,63.89940215,1,0,3,0,No,No,1663
Arizona,2020/3/7,63.89940215,2,0,5,0,No,No,1663
Arizona,2020/3/8,63.89940215,0,0,5,0,No,No,1663
Arizona,2020/3/9,63.89940215,1,0,6,0,No,No,1663
Arizona,2020/3/10,63.89940215,0,0,6,0,No,No,1663
Arizona,2020/3/11,63.89940215,3,0,9,0,No,No,1819
Arizona,2020/3/12,63.89940215,0,0,9,0,No,No,1819
Arizona,2020/3/13,63.89940215,0,0,9,0,No,No,1819
Arizona,2020/3/14,63.89940215,3,0,12,0,No,No,1819
Arizona,2020/3/15,63.89940215,1,0,13,0,No,No,1819
Arizona,2020/3/16,63.89940215,5,0,18,0,No,No,1819
Arizona,2020/3/17,63.89940215,2,0,20,0,No,No,1819
Arizona,2020/3/18,63.89940215,8,0,28,0,No,No,10892
Arizona,2020/3/19,63.89940215,19,0,47,0,No,No,10892
Arizona,2020/3/20,63.89940215,23,1,70,1,No,No,10892
Arizona,2020/3/21,63.89940215,34,0,104,1,No,No,10892
Arizona,2020/3/22,63.89940215,49,1,153,2,No,No,10892
Arizona,2020/3/23,63.89940215,81,0,234,2,No,No,10892
Arizona,2020/3/24,63.89940215,92,4,326,6,No,No,10892
Arizona,2020/3/25,63.89940215,76,0,402,6,No,No,80984
Arizona,2020/3/26,63.89940215,106,2,508,8,No,No,80984
Arizona,2020/3/27,63.89940215,157,7,665,15,No,No,80984
Arizona,2020/3/28,63.89940215,108,0,773,15,No,No,80984
Arizona,2020/3/29,63.89940215,157,3,930,18,No,No,80984
Arizona,2020/3/30,63.89940215,239,2,1169,20,No,No,80984
Arizona,2020/3/31,63.89940215,129,4,1298,24,Yes,No,80984
Arizona,2020/4/1,63.89940215,115,5,1413,29,Yes,No,106739
Arizona,2020/4/2,63.89940215,187,6,1600,35,Yes,No,106739
Arizona,2020/4/3,63.89940215,169,6,1769,41,Yes,No,106739
Arizona,2020/4/4,63.89940215,250,12,2019,53,Yes,No,106739
Arizona,2020/4/5,63.89940215,250,11,2269,64,Yes,No,106739
Arizona,2020/4/6,63.89940215,197,3,2466,67,Yes,No,106739
Arizona,2020/4/7,63.89940215,111,10,2577,77,Yes,No,106739
Arizona,2020/4/8,63.89940215,149,3,2726,80,Yes,No,77515
Arizona,2020/4/9,63.89940215,292,9,3018,89,Yes,No,77515
Arizona,2020/4/10,63.89940215,94,8,3112,97,Yes,No,77515
Arizona,2020/4/11,63.89940215,281,15,3393,112,Yes,No,77515
Arizona,2020/4/12,63.89940215,146,5,3539,117,Yes,No,77515
Arizona,2020/4/13,63.89940215,163,5,3702,122,Yes,No,77515
Arizona,2020/4/14,63.89940215,104,9,3806,131,Yes,No,77515
Arizona,2020/4/15,63.89940215,156,11,3962,142,Yes,No,66432
Arizona,2020/4/16,63.89940215,272,10,4234,152,Yes,No,66432
Arizona,2020/4/17,63.89940215,273,22,4507,174,Yes,No,66432
Arizona,2020/4/18,63.89940215,212,7,4719,181,Yes,No,66432
Arizona,2020/4/19,63.89940215,210,7,4929,188,Yes,No,66432
Arizona,2020/4/20,63.89940215,135,3,5064,191,Yes,No,66432
Arizona,2020/4/21,63.89940215,187,22,5251,213,Yes,No,66432
Arizona,2020/4/22,63.89940215,208,23,5459,236,Yes,No,74966
Arizona,2020/4/23,63.89940215,310,21,5769,257,Yes,No,74966
Arizona,2020/4/24,63.89940215,276,11,6045,268,Yes,No,74966
